reserved_od,service,region,type,multiaz,license,os/db,utilization,term,payment_type,price,upfront
reserved,ec2,us-gov-west-1,t2.medium,,,mswinSQLWeb,heavy,3,allUpfront,,3698.0
reserved,ec2,us-gov-west-1,t2.medium,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,t2.medium,,,mswinSQLWeb,heavy,3,partialUpfront,0.06,2358.0
reserved,ec2,us-gov-west-1,t2.large,,,mswinSQLWeb,heavy,1,allUpfront,,2274.0
reserved,ec2,us-gov-west-1,t2.large,,,mswinSQLWeb,heavy,1,noUpfront,0.31,
reserved,ec2,us-gov-west-1,t2.large,,,mswinSQLWeb,heavy,1,partialUpfront,0.107,1388.0
reserved,ec2,us-gov-west-1,t2.large,,,mswinSQLWeb,heavy,3,allUpfront,,5904.0
reserved,ec2,us-gov-west-1,t2.large,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,t2.large,,,mswinSQLWeb,heavy,3,partialUpfront,0.096,3765.0
reserved,ec2,us-gov-west-1,m4.large,,,mswinSQLWeb,heavy,1,allUpfront,,2296.0
reserved,ec2,us-gov-west-1,m4.large,,,mswinSQLWeb,heavy,1,noUpfront,0.28015068493150685,
reserved,ec2,us-gov-west-1,m4.large,,,mswinSQLWeb,heavy,1,partialUpfront,0.132,1156.0
reserved,ec2,us-gov-west-1,m4.large,,,mswinSQLWeb,heavy,3,allUpfront,,5973.0
reserved,ec2,us-gov-west-1,m4.large,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m4.large,,,mswinSQLWeb,heavy,3,partialUpfront,0.11550684931506848,3035.0
reserved,ec2,us-gov-west-1,m4.xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,3874.0
reserved,ec2,us-gov-west-1,m4.xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.47812328767123286,
reserved,ec2,us-gov-west-1,m4.xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.22299999999999998,1953.0
reserved,ec2,us-gov-west-1,m4.xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,9817.0
reserved,ec2,us-gov-west-1,m4.xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m4.xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.1904931506849315,5006.0
reserved,ec2,us-gov-west-1,m4.2xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,7748.0
reserved,ec2,us-gov-west-1,m4.2xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.9562602739726028,
reserved,ec2,us-gov-west-1,m4.2xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.44599999999999995,3907.0
reserved,ec2,us-gov-west-1,m4.2xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,19610.0
reserved,ec2,us-gov-west-1,m4.2xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m4.2xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.3804931506849315,10000.0
reserved,ec2,us-gov-west-1,m4.4xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,15495.0
reserved,ec2,us-gov-west-1,m4.4xlarge,,,mswinSQLWeb,heavy,1,noUpfront,1.9125205479452057,
reserved,ec2,us-gov-west-1,m4.4xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.8919999999999999,7814.0
reserved,ec2,us-gov-west-1,m4.4xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,39219.0
reserved,ec2,us-gov-west-1,m4.4xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m4.4xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.761,19999.0
reserved,ec2,us-gov-west-1,m4.10xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,38738.0
reserved,ec2,us-gov-west-1,m4.10xlarge,,,mswinSQLWeb,heavy,1,noUpfront,4.781301369863014,
reserved,ec2,us-gov-west-1,m4.10xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,2.23,19535.0
reserved,ec2,us-gov-west-1,m4.10xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,98048.0
reserved,ec2,us-gov-west-1,m4.10xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m4.10xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,1.9024931506849314,49998.0
reserved,ec2,us-gov-west-1,m4.16xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,61981.0
reserved,ec2,us-gov-west-1,m4.16xlarge,,,mswinSQLWeb,heavy,1,noUpfront,7.650082191780823,
reserved,ec2,us-gov-west-1,m4.16xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,3.5679999999999996,31256.0
reserved,ec2,us-gov-west-1,m4.16xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,156877.0
reserved,ec2,us-gov-west-1,m4.16xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m4.16xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,3.043986301369863,79997.0
reserved,ec2,us-gov-west-1,m3.medium,,,mswinSQLWeb,heavy,1,allUpfront,,1222.0
reserved,ec2,us-gov-west-1,m3.medium,,,mswinSQLWeb,heavy,1,noUpfront,0.179,
reserved,ec2,us-gov-west-1,m3.medium,,,mswinSQLWeb,heavy,1,partialUpfront,0.092,537.0
reserved,ec2,us-gov-west-1,m3.medium,,,mswinSQLWeb,heavy,3,allUpfront,,2877.0
reserved,ec2,us-gov-west-1,m3.medium,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m3.medium,,,mswinSQLWeb,heavy,3,partialUpfront,0.07200000000000001,1269.0
reserved,ec2,us-gov-west-1,m3.large,,,mswinSQLWeb,heavy,1,allUpfront,,2437.0
reserved,ec2,us-gov-west-1,m3.large,,,mswinSQLWeb,heavy,1,noUpfront,0.358,
reserved,ec2,us-gov-west-1,m3.large,,,mswinSQLWeb,heavy,1,partialUpfront,0.183,1074.0
reserved,ec2,us-gov-west-1,m3.large,,,mswinSQLWeb,heavy,3,allUpfront,,5754.0
reserved,ec2,us-gov-west-1,m3.large,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m3.large,,,mswinSQLWeb,heavy,3,partialUpfront,0.14400000000000002,2537.0
reserved,ec2,us-gov-west-1,m3.xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,3485.0
reserved,ec2,us-gov-west-1,m3.xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.511,
reserved,ec2,us-gov-west-1,m3.xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.262,1534.0
reserved,ec2,us-gov-west-1,m3.xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,8226.0
reserved,ec2,us-gov-west-1,m3.xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m3.xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.206,3624.0
reserved,ec2,us-gov-west-1,m3.2xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,6969.0
reserved,ec2,us-gov-west-1,m3.2xlarge,,,mswinSQLWeb,heavy,1,noUpfront,1.023,
reserved,ec2,us-gov-west-1,m3.2xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.524,3067.0
reserved,ec2,us-gov-west-1,m3.2xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,16488.0
reserved,ec2,us-gov-west-1,m3.2xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m3.2xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.41400000000000003,7240.0
reserved,ec2,us-gov-west-1,c4.large,,,mswinSQLWeb,heavy,1,allUpfront,,2133.0
reserved,ec2,us-gov-west-1,c4.large,,,mswinSQLWeb,heavy,1,noUpfront,0.2579178082191781,
reserved,ec2,us-gov-west-1,c4.large,,,mswinSQLWeb,heavy,1,partialUpfront,0.12249315068493151,1073.0
reserved,ec2,us-gov-west-1,c4.large,,,mswinSQLWeb,heavy,3,allUpfront,,5676.0
reserved,ec2,us-gov-west-1,c4.large,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c4.large,,,mswinSQLWeb,heavy,3,partialUpfront,0.10949315068493151,2878.0
reserved,ec2,us-gov-west-1,c4.xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,3556.0
reserved,ec2,us-gov-west-1,c4.xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.43483561643835617,
reserved,ec2,us-gov-west-1,c4.xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.2044931506849315,1791.0
reserved,ec2,us-gov-west-1,c4.xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,9224.0
reserved,ec2,us-gov-west-1,c4.xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c4.xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.17849315068493152,4691.0
reserved,ec2,us-gov-west-1,c4.2xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,7112.0
reserved,ec2,us-gov-west-1,c4.2xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.8696849315068493,
reserved,ec2,us-gov-west-1,c4.2xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.409,3583.0
reserved,ec2,us-gov-west-1,c4.2xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,18449.0
reserved,ec2,us-gov-west-1,c4.2xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c4.2xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.35700000000000004,9382.0
reserved,ec2,us-gov-west-1,c4.4xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,14225.0
reserved,ec2,us-gov-west-1,c4.4xlarge,,,mswinSQLWeb,heavy,1,noUpfront,1.7393561643835618,
reserved,ec2,us-gov-west-1,c4.4xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.818,7166.0
reserved,ec2,us-gov-west-1,c4.4xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,36922.0
reserved,ec2,us-gov-west-1,c4.4xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c4.4xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.7144931506849316,18777.0
reserved,ec2,us-gov-west-1,c4.8xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,30692.0
reserved,ec2,us-gov-west-1,c4.8xlarge,,,mswinSQLWeb,heavy,1,noUpfront,3.7345479452054793,
reserved,ec2,us-gov-west-1,c4.8xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,1.764,15453.0
reserved,ec2,us-gov-west-1,c4.8xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,80573.0
reserved,ec2,us-gov-west-1,c4.8xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c4.8xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,1.557,40918.0
reserved,ec2,us-gov-west-1,c3.large,,,mswinSQLWeb,heavy,1,allUpfront,,1517.0
reserved,ec2,us-gov-west-1,c3.large,,,mswinSQLWeb,heavy,1,noUpfront,0.20700000000000002,
reserved,ec2,us-gov-west-1,c3.large,,,mswinSQLWeb,heavy,1,partialUpfront,0.106,620.0
reserved,ec2,us-gov-west-1,c3.large,,,mswinSQLWeb,heavy,3,allUpfront,,3507.0
reserved,ec2,us-gov-west-1,c3.large,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c3.large,,,mswinSQLWeb,heavy,3,partialUpfront,0.087,1445.0
reserved,ec2,us-gov-west-1,c3.xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,3053.0
reserved,ec2,us-gov-west-1,c3.xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.41600000000000004,
reserved,ec2,us-gov-west-1,c3.xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.214,1241.0
reserved,ec2,us-gov-west-1,c3.xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,7014.0
reserved,ec2,us-gov-west-1,c3.xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c3.xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.174,2889.0
reserved,ec2,us-gov-west-1,c3.2xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,6098.0
reserved,ec2,us-gov-west-1,c3.2xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.831,
reserved,ec2,us-gov-west-1,c3.2xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.427,2482.0
reserved,ec2,us-gov-west-1,c3.2xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,14028.0
reserved,ec2,us-gov-west-1,c3.2xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c3.2xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.348,5778.0
reserved,ec2,us-gov-west-1,c3.4xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,12169.0
reserved,ec2,us-gov-west-1,c3.4xlarge,,,mswinSQLWeb,heavy,1,noUpfront,1.6589999999999998,
reserved,ec2,us-gov-west-1,c3.4xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.851,4963.0
reserved,ec2,us-gov-west-1,c3.4xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,28080.0
reserved,ec2,us-gov-west-1,c3.4xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c3.4xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.697,11556.0
reserved,ec2,us-gov-west-1,c3.8xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,24347.0
reserved,ec2,us-gov-west-1,c3.8xlarge,,,mswinSQLWeb,heavy,1,noUpfront,3.3179999999999996,
reserved,ec2,us-gov-west-1,c3.8xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,1.703,9926.0
reserved,ec2,us-gov-west-1,c3.8xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,56136.0
reserved,ec2,us-gov-west-1,c3.8xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c3.8xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,1.393,23112.0
reserved,ec2,us-gov-west-1,x1.16xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,77737.0
reserved,ec2,us-gov-west-1,x1.16xlarge,,,mswinSQLWeb,heavy,1,noUpfront,9.766493150684932,
reserved,ec2,us-gov-west-1,x1.16xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,4.484,39280.0
reserved,ec2,us-gov-west-1,x1.16xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,171085.0
reserved,ec2,us-gov-west-1,x1.16xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,x1.16xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,3.3265068493150682,87420.0
reserved,ec2,us-gov-west-1,x1.32xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,155465.0
reserved,ec2,us-gov-west-1,x1.32xlarge,,,mswinSQLWeb,heavy,1,noUpfront,19.53180821917808,
reserved,ec2,us-gov-west-1,x1.32xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,8.967506849315068,78555.0
reserved,ec2,us-gov-west-1,x1.32xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,342170.0
reserved,ec2,us-gov-west-1,x1.32xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,x1.32xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,6.653,174841.0
reserved,ec2,us-gov-west-1,r3.large,,,mswinSQLWeb,heavy,1,allUpfront,,2151.0
reserved,ec2,us-gov-west-1,r3.large,,,mswinSQLWeb,heavy,1,noUpfront,0.293,
reserved,ec2,us-gov-west-1,r3.large,,,mswinSQLWeb,heavy,1,partialUpfront,0.088,1425.0
reserved,ec2,us-gov-west-1,r3.large,,,mswinSQLWeb,heavy,3,allUpfront,,5306.0
reserved,ec2,us-gov-west-1,r3.large,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,r3.large,,,mswinSQLWeb,heavy,3,partialUpfront,0.075,3663.0
reserved,ec2,us-gov-west-1,r3.xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,4126.0
reserved,ec2,us-gov-west-1,r3.xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.5630000000000001,
reserved,ec2,us-gov-west-1,r3.xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.169,2730.0
reserved,ec2,us-gov-west-1,r3.xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,10191.0
reserved,ec2,us-gov-west-1,r3.xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,r3.xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.145,7035.0
reserved,ec2,us-gov-west-1,r3.2xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,8465.0
reserved,ec2,us-gov-west-1,r3.2xlarge,,,mswinSQLWeb,heavy,1,noUpfront,1.154,
reserved,ec2,us-gov-west-1,r3.2xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.345,5615.0
reserved,ec2,us-gov-west-1,r3.2xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,20902.0
reserved,ec2,us-gov-west-1,r3.2xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,r3.2xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.29600000000000004,14464.0
reserved,ec2,us-gov-west-1,r3.4xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,13104.0
reserved,ec2,us-gov-west-1,r3.4xlarge,,,mswinSQLWeb,heavy,1,noUpfront,1.786,
reserved,ec2,us-gov-west-1,r3.4xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.535,8683.0
reserved,ec2,us-gov-west-1,r3.4xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,32191.0
reserved,ec2,us-gov-west-1,r3.4xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,r3.4xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.45499999999999996,22301.0
reserved,ec2,us-gov-west-1,r3.8xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,22408.0
reserved,ec2,us-gov-west-1,r3.8xlarge,,,mswinSQLWeb,heavy,1,noUpfront,3.0540000000000003,
reserved,ec2,us-gov-west-1,r3.8xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.914,14857.0
reserved,ec2,us-gov-west-1,r3.8xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,54944.0
reserved,ec2,us-gov-west-1,r3.8xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,r3.8xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.776,38057.0
reserved,ec2,us-gov-west-1,i2.xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,4871.0
reserved,ec2,us-gov-west-1,i2.xlarge,,,mswinSQLWeb,heavy,1,noUpfront,0.664,
reserved,ec2,us-gov-west-1,i2.xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.284,2483.0
reserved,ec2,us-gov-west-1,i2.xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,9908.0
reserved,ec2,us-gov-west-1,i2.xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,i2.xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.261,3682.0
reserved,ec2,us-gov-west-1,i2.2xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,9732.0
reserved,ec2,us-gov-west-1,i2.2xlarge,,,mswinSQLWeb,heavy,1,noUpfront,1.326,
reserved,ec2,us-gov-west-1,i2.2xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,0.5670000000000001,4964.0
reserved,ec2,us-gov-west-1,i2.2xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,19799.0
reserved,ec2,us-gov-west-1,i2.2xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,i2.2xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,0.521,7371.0
reserved,ec2,us-gov-west-1,i2.4xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,19462.0
reserved,ec2,us-gov-west-1,i2.4xlarge,,,mswinSQLWeb,heavy,1,noUpfront,2.653,
reserved,ec2,us-gov-west-1,i2.4xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,1.1340000000000001,9926.0
reserved,ec2,us-gov-west-1,i2.4xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,39589.0
reserved,ec2,us-gov-west-1,i2.4xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,i2.4xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,1.042,14733.0
reserved,ec2,us-gov-west-1,i2.8xlarge,,,mswinSQLWeb,heavy,1,allUpfront,,38916.0
reserved,ec2,us-gov-west-1,i2.8xlarge,,,mswinSQLWeb,heavy,1,noUpfront,5.304,
reserved,ec2,us-gov-west-1,i2.8xlarge,,,mswinSQLWeb,heavy,1,partialUpfront,2.267,19852.0
reserved,ec2,us-gov-west-1,i2.8xlarge,,,mswinSQLWeb,heavy,3,allUpfront,,79153.0
reserved,ec2,us-gov-west-1,i2.8xlarge,,,mswinSQLWeb,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,i2.8xlarge,,,mswinSQLWeb,heavy,3,partialUpfront,2.0829999999999997,29465.0
reserved,ec2,us-gov-west-1,m1.small,,,linux,heavy,1,allUpfront,,231.0
reserved,ec2,us-gov-west-1,m1.small,,,linux,heavy,1,noUpfront,0.033,
reserved,ec2,us-gov-west-1,m1.small,,,linux,heavy,1,partialUpfront,0.012,142.0
reserved,ec2,us-gov-west-1,m1.small,,,linux,heavy,3,allUpfront,,463.0
reserved,ec2,us-gov-west-1,m1.small,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m1.small,,,linux,heavy,3,partialUpfront,0.011,217.0
reserved,ec2,us-gov-west-1,m1.medium,,,linux,heavy,1,allUpfront,,454.0
reserved,ec2,us-gov-west-1,m1.medium,,,linux,heavy,1,noUpfront,0.066,
reserved,ec2,us-gov-west-1,m1.medium,,,linux,heavy,1,partialUpfront,0.023,283.0
reserved,ec2,us-gov-west-1,m1.medium,,,linux,heavy,3,allUpfront,,925.0
reserved,ec2,us-gov-west-1,m1.medium,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m1.medium,,,linux,heavy,3,partialUpfront,0.022,434.0
reserved,ec2,us-gov-west-1,m1.large,,,linux,heavy,1,allUpfront,,914.0
reserved,ec2,us-gov-west-1,m1.large,,,linux,heavy,1,noUpfront,0.132,
reserved,ec2,us-gov-west-1,m1.large,,,linux,heavy,1,partialUpfront,0.047,564.0
reserved,ec2,us-gov-west-1,m1.large,,,linux,heavy,3,allUpfront,,1850.0
reserved,ec2,us-gov-west-1,m1.large,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m1.large,,,linux,heavy,3,partialUpfront,0.044,867.0
reserved,ec2,us-gov-west-1,m1.xlarge,,,linux,heavy,1,allUpfront,,1820.0
reserved,ec2,us-gov-west-1,m1.xlarge,,,linux,heavy,1,noUpfront,0.264,
reserved,ec2,us-gov-west-1,m1.xlarge,,,linux,heavy,1,partialUpfront,0.093,1128.0
reserved,ec2,us-gov-west-1,m1.xlarge,,,linux,heavy,3,allUpfront,,3698.0
reserved,ec2,us-gov-west-1,m1.xlarge,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m1.xlarge,,,linux,heavy,3,partialUpfront,0.088,1732.0
reserved,ec2,us-gov-west-1,c1.medium,,,linux,heavy,1,allUpfront,,760.0
reserved,ec2,us-gov-west-1,c1.medium,,,linux,heavy,1,noUpfront,0.108,
reserved,ec2,us-gov-west-1,c1.medium,,,linux,heavy,1,partialUpfront,0.042,447.0
reserved,ec2,us-gov-west-1,c1.medium,,,linux,heavy,3,allUpfront,,1538.0
reserved,ec2,us-gov-west-1,c1.medium,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c1.medium,,,linux,heavy,3,partialUpfront,0.038,689.0
reserved,ec2,us-gov-west-1,c1.xlarge,,,linux,heavy,1,allUpfront,,3056.0
reserved,ec2,us-gov-west-1,c1.xlarge,,,linux,heavy,1,noUpfront,0.432,
reserved,ec2,us-gov-west-1,c1.xlarge,,,linux,heavy,1,partialUpfront,0.169,1798.0
reserved,ec2,us-gov-west-1,c1.xlarge,,,linux,heavy,3,allUpfront,,6127.0
reserved,ec2,us-gov-west-1,c1.xlarge,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,c1.xlarge,,,linux,heavy,3,partialUpfront,0.151,2754.0
reserved,ec2,us-gov-west-1,cc2.8xlarge,,,linux,heavy,1,allUpfront,,9542.0
reserved,ec2,us-gov-west-1,cc2.8xlarge,,,linux,heavy,1,noUpfront,1.381,
reserved,ec2,us-gov-west-1,cc2.8xlarge,,,linux,heavy,1,partialUpfront,0.61,5000.0
reserved,ec2,us-gov-west-1,cc2.8xlarge,,,linux,heavy,3,allUpfront,,21095.0
reserved,ec2,us-gov-west-1,cc2.8xlarge,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,cc2.8xlarge,,,linux,heavy,3,partialUpfront,0.61,7670.0
reserved,ec2,us-gov-west-1,m2.xlarge,,,linux,heavy,1,allUpfront,,950.0
reserved,ec2,us-gov-west-1,m2.xlarge,,,linux,heavy,1,noUpfront,0.136,
reserved,ec2,us-gov-west-1,m2.xlarge,,,linux,heavy,1,partialUpfront,0.056,533.0
reserved,ec2,us-gov-west-1,m2.xlarge,,,linux,heavy,3,allUpfront,,1785.0
reserved,ec2,us-gov-west-1,m2.xlarge,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m2.xlarge,,,linux,heavy,3,partialUpfront,0.044,802.0
reserved,ec2,us-gov-west-1,m2.2xlarge,,,linux,heavy,1,allUpfront,,1907.0
reserved,ec2,us-gov-west-1,m2.2xlarge,,,linux,heavy,1,noUpfront,0.272,
reserved,ec2,us-gov-west-1,m2.2xlarge,,,linux,heavy,1,partialUpfront,0.11299999999999999,1066.0
reserved,ec2,us-gov-west-1,m2.2xlarge,,,linux,heavy,3,allUpfront,,3569.0
reserved,ec2,us-gov-west-1,m2.2xlarge,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m2.2xlarge,,,linux,heavy,3,partialUpfront,0.088,1603.0
reserved,ec2,us-gov-west-1,m2.4xlarge,,,linux,heavy,1,allUpfront,,3814.0
reserved,ec2,us-gov-west-1,m2.4xlarge,,,linux,heavy,1,noUpfront,0.544,
reserved,ec2,us-gov-west-1,m2.4xlarge,,,linux,heavy,1,partialUpfront,0.22599999999999998,2131.0
reserved,ec2,us-gov-west-1,m2.4xlarge,,,linux,heavy,3,allUpfront,,7115.0
reserved,ec2,us-gov-west-1,m2.4xlarge,,,linux,heavy,3,noUpfront,,
reserved,ec2,us-gov-west-1,m2.4xlarge,,,linux,heavy,3,partialUpfront,0.175,3206.0
reserved,ec2,us-gov-west-1,hs1.8xlarge,,,linux,heavy,1,allUpfront,,22664.0
